ObjectId,Country,ISO2,ISO3,Indicator,Code,Unit,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
684,"Kazakhstan, Rep. of",KZ,KAZ,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,,,,,,,,,,0,0,0,0,0,0,4398022000,0,0,0,
685,"Kazakhstan, Rep. of",KZ,KAZ,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00936324105328484,0,0,0,
686,Kenya,KE,KEN,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,5294027367,,,,10277438437.4,,6721537459.1,11004966689.75
687,Kenya,KE,KEN,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,0.111568581383528,,,,0.125858891044943,,0.0690070749757409,0.104563760462429
688,Kenya,KE,KEN,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,1065720000,1302244000,1584568341.95,1357853000,852524000,691180358.9,3764550000,5044939489,6108813526,5583966208,5596896201.7,5688742662.3,8843604324.51584,23717430000,,,,11303878541.75,11333000000,7336754632.05,11319138575.8
689,Kenya,KE,KEN,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,0.0989667734287513,0.114029654986924,0.136292496633583,0.106462145005651,0.0596090059371968,0.043559811238823,0.202173346694302,0.234501179747984,0.246019767802444,0.194992129310176,0.176597180315155,0.152680313228076,0.207529604904428,0.499831193857732,,,,0.138428814381816,0.127450053816244,0.0753232396684849,0.107548866620683
690,Kenya,KE,KEN,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,0,,,,1026440104.35,,594023276.45,0
691,Kenya,KE,KEN,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,0,,,,0.0125699233368727,,0.00609857625948709,0
692,Kenya,KE,KEN,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,0,,,,0,,0,302164565.55
693,Kenya,KE,KEN,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0.00287101852673775
694,Kenya,KE,KEN,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,0,,,,0,,21193896.5,12007320.5
695,Kenya,KE,KEN,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,0,,,,0,,0.000217588433256968,0.00011408763151705
696,Kenya,KE,KEN,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0
697,Kenya,KE,KEN,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0
698,Kenya,KE,KEN,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,18423402633,,,,0,,0,0
699,Kenya,KE,KEN,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,0.388262612474205,,,,0,,0,0
700,Kiribati,KI,KIR,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,,,,,,,,,,2845587.33,2536278.69,2870263.95,3129995.26,3654803.17,3673884.12,4469441.41,4559128.86,4785716.61,4281754.29
701,Kiribati,KI,KIR,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,,,,,,,,,,1.6153149810119,1.38038538236719,1.49694846172702,1.56999807386526,1.60456730106465,1.53149974988328,1.82905551091795,1.70186501840604,1.6841685851935,1.4778548693735
702,"Korea, Rep. of",KR,KOR,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,,,,,,,,,0,,,,,,,,,,,
703,"Korea, Rep. of",KR,KOR,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,0,,,,,,,,,,,
704,"Korea, Rep. of",KR,KOR,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,,,,,,,,0,5371600000000,,,,,,,,,,
705,"Korea, Rep. of",KR,KOR,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,,,,,,,,0,0.406135983121873,,,,,,,,,,
706,"Korea, Rep. of",KR,KOR,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,0,,,,,,,,,,,
707,"Korea, Rep. of",KR,KOR,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,0,,,,,,,,,,,
708,"Korea, Rep. of",KR,KOR,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,,,,,,,,,0,,,,,,,,,,,
709,"Korea, Rep. of",KR,KOR,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,,,,,,,,,0,,,,,,,,,,,
710,"Korea, Rep. of",KR,KOR,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,,,,,,,,,0,,,,,,,,,,,
711,"Korea, Rep. of",KR,KOR,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,,,,,,,,,0,,,,,,,,,,,
712,"Korea, Rep. of",KR,KOR,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,,,,,,,,,0,,,,,,,,,,,
713,"Korea, Rep. of",KR,KOR,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,,,,,,,,,0,,,,,,,,,,,
714,"Korea, Rep. of",KR,KOR,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,,,,,,,,,0,,,,,,,,,,,
715,"Korea, Rep. of",KR,KOR,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,,,,,,,,,0,,,,,,,,,,,
716,"Kosovo, Rep. of",XK,,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,30000,30000,14813.04,27059.39,0
717,"Kosovo, Rep. of",XK,,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,0.000494224726691813,0.000467736929665015,0.000220232581615387,0.000380916477712005,0
718,"Kosovo, Rep. of",XK,,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,10570000,9930000,16446969.04,9933839.34,9193172.81
719,"Kosovo, Rep. of",XK,,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,0.174131845371082,0.15482092371912,0.244524989565109,0.139839186749951,0.134710966019485
720,"Kosovo, Rep. of",XK,,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,3670000,2660000,3542699.45,2658599.11,8863960.86
721,"Kosovo, Rep. of",XK,,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,0.0604601582319651,0.041472674430298,0.0526710145764078,0.0374252416122267,0.129886901387368
722,"Kosovo, Rep. of",XK,,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,0,0,100839.4,1615.5,0
723,"Kosovo, Rep. of",XK,,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,0,0,0.0014992278013525,2.2741479750421e-05,0
724,"Kosovo, Rep. of",XK,,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,1940000,1350000,1909009.87,1348276.26,0
725,"Kosovo, Rep. of",XK,,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,0.0319598656594039,0.0210481618349257,0.0283821667935383,0.0189797568955514,0
726,"Kosovo, Rep. of",XK,,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,500000,1060000,3739532.61,1058787.05,0
727,"Kosovo, Rep. of",XK,,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,0.00823707877819688,0.0165267048481639,0.0555974277214688,0.0149046018307539,0
728,"Kosovo, Rep. of",XK,,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,4430000,4840000,7140074.67,4839502.03,329211.95
729,"Kosovo, Rep. of",XK,,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,0.0729805179748244,0.0754615579859558,0.106154920090726,0.0681259284539563,0.00482406463211676
730,Kuwait,KW,KWT,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
731,Kuwait,KW,KWT,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
732,Kuwait,KW,KWT,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,6000000,5000000,6000000,7000000,7000000,6000000,,,,,,,,,,,,,,
733,Kuwait,KW,KWT,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,0.0560952122736324,0.0431439887480477,0.0420831141504471,0.0399618649631494,0.0296669251927291,0.020360033254721,,,,,,,,,,,,,,
734,Kuwait,KW,KWT,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
735,Kuwait,KW,KWT,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
736,Kuwait,KW,KWT,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
737,Kuwait,KW,KWT,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
738,Kuwait,KW,KWT,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
739,Kuwait,KW,KWT,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
740,Kuwait,KW,KWT,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
741,Kuwait,KW,KWT,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
742,Kuwait,KW,KWT,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
743,Kuwait,KW,KWT,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
744,Kyrgyz Rep.,KG,KGZ,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,593377000,731500000,865200000,698600000,890600000,712400000,
745,Kyrgyz Rep.,KG,KGZ,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.148087318502398,0.169922883118609,0.181638322243011,0.131693045491219,0.156414212091068,0.120737086012802,
746,Kyrgyz Rep.,KG,KGZ,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,665884000,810100000,934500000,921200000,962400000,798600000,
747,Kyrgyz Rep.,KG,KGZ,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.166182673062237,0.188181172405174,0.196187022811019,0.173655358583612,0.16902429566185,0.135346205628612,
748,Kyrgyz Rep.,KG,KGZ,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,9600000,0,2600000,163600000,7700000,0,
749,Kyrgyz Rep.,KG,KGZ,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.00239584321202713,0,0.000545838693749223,0.0308402265135463,0.00135233486761871,0,
750,Kyrgyz Rep.,KG,KGZ,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,6700000,7100000,6300000,6300000,0,14000000,
751,Kyrgyz Rep.,KG,KGZ,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.00167209890839394,0.00164928567346838,0.00132260914254619,0.00118761263469035,0,0.00237271084247505,
752,Kyrgyz Rep.,KG,KGZ,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,56200000,71500000,60400000,52700000,64100000,72200000,
753,Kyrgyz Rep.,KG,KGZ,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.0140256654704088,0.0166090036130971,0.0126802527317127,0.00993447394415582,0.0112577487031636,0.0122364087733356,
754,Kyrgyz Rep.,KG,KGZ,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
755,Kyrgyz Rep.,KG,KGZ,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
756,Kyrgyz Rep.,KG,KGZ,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
757,Kyrgyz Rep.,KG,KGZ,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
758,Latvia,LV,LVA,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,4380000,4920000,3080000,12770000,10710000,14770000,19520000,19610000,4580000,3910000,3740000,3790000,3880000,4980000,6260000,6210000,8480000,10540000,7640000,
759,Latvia,LV,LVA,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,0.0588214675795006,0.0586934200500779,0.0322883542929831,0.115723455558568,0.078827239102079,0.0864060371201973,0.0864117596488779,0.0803897999322938,0.0242521815975823,0.021761947448292,0.0184061404459385,0.0172860744524453,0.0170152938109281,0.0210533783041385,0.0256284696434257,0.0247680359761107,0.0316443521119303,0.0362747173136059,0.0250688351165292,
760,Latvia,LV,LVA,Expenditure on environment protection,GEN_G14,Domestic Currency,12040000,14920000,13210000,17020000,18470000,23310000,20510000,25330000,29100000,54030000,93500000,111710000,198430000,201450000,34910000,53540000,138600000,159390000,151420000,160480000,161820000,134660000,146480000,168520000,177170000,
761,Latvia,LV,LVA,Expenditure on environment protection,GEN_G14,Percent of GDP,0.297556894781262,0.319897358402537,0.245543460541947,0.283783348920298,0.29507003000704,0.340430130768399,0.275440251154237,0.302175676802535,0.30506204867721,0.489627118545767,0.688174309621325,0.653515125707329,0.878416263684776,0.825829943720581,0.184856694229606,0.297988405724183,0.682109910643602,0.726972930600334,0.664034997126477,0.678443002057862,0.662491846277819,0.537079504757337,0.546611402990041,0.579982482133669,0.581341036334487,
762,Latvia,LV,LVA,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,1530000,2540000,3560000,6880000,13180000,13900000,19350000,18860000,23480000,12210000,11490000,12110000,19820000,22710000,18520000,9000000,19990000,21550000,24630000,
763,Latvia,LV,LVA,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,0.0205472249764009,0.0303010745786987,0.03732030561137,0.0623474842790093,0.0970068171209525,0.0813164465789264,0.0856591982175096,0.0773152282877645,0.124332144958784,0.0679573857656382,0.0565472068780302,0.0552333407965998,0.0869183307558233,0.0960084781700776,0.0758209676990805,0.0358957043132039,0.0745955894714016,0.0741669979229799,0.0808174619005386,
764,Latvia,LV,LVA,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,10000,20000,20000,40000,40000,60000,180000,290000,140000,160000,60000,70000,930000,970000,990000,1100000,1020000,1180000,1160000,
765,Latvia,LV,LVA,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,0.000134295588081052,0.000238591138414951,0.000209664638266124,0.000362485373715171,0.000294406121763133,0.000351006244225582,0.000796829750860554,0.00118883436921801,0.00074133306193483,0.000890514473587396,0.000295285675603291,0.000319267865876299,0.00407840805261936,0.00410075842470168,0.0040530646880178,0.00438725274939159,0.00380627820214255,0.00406111635958776,0.00380626292345208,
766,Latvia,LV,LVA,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,2880000,5650000,6990000,9000000,22230000,25940000,46190000,41790000,-119170000,-44740000,28490000,39650000,25790000,37240000,36680000,23500000,25480000,24140000,19430000,
767,Latvia,LV,LVA,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,0.0386771293673429,0.0674019966022236,0.0732777910740103,0.0815592090859134,0.163616202169861,0.15175169958686,0.204475367734717,0.171315132033175,-0.63103329279124,-0.249010109676876,0.140211481632296,0.180842441171361,0.113099079222638,0.157435302820506,0.150168093693427,0.0937276723733657,0.0950823221476395,0.0830808041698717,0.0637549039678224,
768,Latvia,LV,LVA,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,7680000,6990000,7850000,11780000,16770000,20560000,30150000,34140000,77040000,71900000,82920000,94470000,89480000,80630000,87230000,86450000,82110000,98900000,112020000,
769,Latvia,LV,LVA,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,0.103139011646248,0.0833876028760253,0.0822933705194536,0.106751942559118,0.123429766549194,0.120278139687966,0.133468983269143,0.139954501258976,0.407944993510423,0.400174941568336,0.408084803683748,0.430874789847628,0.392404250052022,0.340870259570821,0.357120033066457,0.344798181986275,0.306405395272476,0.340376616917991,0.367566873004399,
770,Latvia,LV,LVA,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,4030000,5210000,7600000,13560000,30570000,36480000,83040000,86760000,48840000,10090000,11900000,9290000,11530000,13940000,12160000,8400000,9400000,12210000,12290000,
771,Latvia,LV,LVA,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,0.0541211219966638,0.0621529915570947,0.079672562541127,0.122882541689443,0.224999878557475,0.213411796489154,0.367604125063669,0.355666447839154,0.258619333892122,0.0561580689906052,0.058564992327986,0.0423714067712974,0.0505634890824744,0.0589325489075685,0.0497830975821176,0.0335026573589903,0.035077465784451,0.0420222294496327,0.0403266994217466,
772,Lebanon,LB,LBN,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
773,Lebanon,LB,LBN,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
774,Lebanon,LB,LBN,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,6700000000,4800000000,9100000000,18528404000,15100000000,10924793000,4471977000,5511000000,5557145000,3073727000,3203188000,9159842000,2304046000,4680044000,25487930000,23697073000,25520000000,17838265000,33216571000,35323525000,24228479000
775,Lebanon,LB,LBN,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,0.0261241439445855,0.0183467665452815,0.0320558959217057,0.0630960112983758,0.0473538644344065,0.0337112136266856,0.0134702159703606,0.0147246640126112,0.0126595097614871,0.0057598182329242,0.00552712151016323,0.0152182123276292,0.00347078512894673,0.00661808360201369,0.0351262110500131,0.0313976640962451,0.0329422091417212,0.0221904847798773,0.0398619580218171,0.0437518888723742,0.0252918515724023
776,Lebanon,LB,LBN,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,22067908000,25415187000,12187033000
777,Lebanon,LB,LBN,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,0.0264828667090689,0.0314793735136742,0.0127219141467349
778,Lebanon,LB,LBN,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,917440000,2052000000,2910870000
779,Lebanon,LB,LBN,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,0.00110098525123306,0.00254161712247325,0.00303862623760074
780,Lebanon,LB,LBN,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
781,Lebanon,LB,LBN,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
782,Lebanon,LB,LBN,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,10231223000,7856338000,9130576000
783,Lebanon,LB,LBN,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,0.0122781060615152,0.00973089823622672,0.00953131118806668
784,Lebanon,LB,LBN,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
785,Lebanon,LB,LBN,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
786,Liberia,LR,LBR,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,,,,69215,198240,58801,798434,,,,,5595859.39,,,,,,,
787,Liberia,LR,LBR,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,,,,0.0102532485405049,0.026188880164606,0.00624437076906116,0.0736778723303962,,,,,0.285271059242494,,,,,,,
788,Lithuania,LT,LTU,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,0,0,0,0,5489000,10027000,14556000,9648000,16487000,14500000,11638000,14242000,19827000,21522000,23675000,14970000,8048000,14678000,24546000,23325000,
789,Lithuania,LT,LTU,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,0,0,0,0,0.0300968318547193,0.0477423901191774,0.0604505133060899,0.0332224540815272,0.0504248200096647,0.0538337021251318,0.0416307462270124,0.0455981840127811,0.059484093172845,0.0615177933400029,0.0647834986099254,0.0401106055978007,0.0206925100210062,0.0347249658735773,0.0542280467652283,0.0481595117358484,
790,Lithuania,LT,LTU,Expenditure on environment protection,GEN_G14,Domestic Currency,10733000,12601000,16953000,22800000,11994000,14024000,12944000,15823000,18117000,76505000,122716000,181624000,255306000,274652000,318908000,375459000,231721000,269117000,163515000,205258000,201140000,185935000,174718000,142643000,173848000,
791,Lithuania,LT,LTU,Expenditure on environment protection,GEN_G14,Percent of GDP,0.138318054259978,0.129717321035186,0.144595885503736,0.175089656655327,0.0943510513605148,0.104905671668587,0.0911902497446194,0.104084304142191,0.108690696167599,0.419485902904956,0.58429791022888,0.754277550749194,0.879134728621309,0.84001198916082,1.18399988119459,1.34306911390684,0.741894172000115,0.807392984435191,0.467386022581106,0.561661303386528,0.538934349361499,0.478064345272836,0.413344909899147,0.315132863795831,0.358946829421384,
792,Lithuania,LT,LTU,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,14024000,12944000,15823000,18117000,18896000,21152000,32452000,37278000,38279000,40046000,47767000,41829000,38292000,45120000,45566000,53468000,42874000,48520000,45797000,63387000,
793,Lithuania,LT,LTU,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,0.104905671668587,0.0911902497446194,0.104084304142191,0.108690696167599,0.103608987926175,0.100712779076577,0.134771919332868,0.128365116423214,0.117074767098317,0.148677547262278,0.170869209058747,0.133922654056356,0.114881973862641,0.128969558382164,0.124685317746985,0.143262114903354,0.110234924781389,0.114787801075485,0.101176642129356,0.130876183082539,
794,Lithuania,LT,LTU,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,0,0,0,0,1599000,2858000,3325000,7259000,6708000,3056000,918000,149000,95000,275000,2480000,2583000,88000,88000,62000,78000,
795,Lithuania,LT,LTU,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,0,0,0,0,0.00876750485255897,0.0136080334058651,0.0138085982923021,0.0249960400267212,0.0205161456071348,0.0113459168065105,0.00328381380274939,0.000477048828669034,0.00028501482077068,0.000786051164784908,0.0067861911954642,0.00692088806006141,0.000226260049931479,0.000208188921983567,0.000136972985392494,0.000161047884904445,
796,Lithuania,LT,LTU,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,0,0,0,0,9659000,8776000,8754000,9023000,8968000,7373000,10903000,-42752000,-7259000,-1117000,11338000,-11574000,-13060000,24345000,-32104000,-29279000,
797,Lithuania,LT,LTU,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,0,0,0,0,0.0529614317516367,0.0417858996395633,0.0363550284062593,0.031070294690881,0.0274282638349411,0.0273735093633515,0.0390015489012817,-0.136877795458111,-0.0217781324628881,-0.0031927969129627,0.0310249337799085,-0.0310113660112856,-0.0335790483193763,0.057594992110113,-0.0709254955329133,-0.0604528336168877,
798,Lithuania,LT,LTU,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,0,0,0,0,25305000,38961000,53875000,84506000,99053000,100486000,114232000,80129000,77471000,75756000,117103000,136942000,146189000,84351000,100080000,111445000,
799,Lithuania,LT,LTU,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,0,0,0,0,0.138750287863668,0.185508253857911,0.223740821954218,0.290992610345516,0.30294957823845,0.373071268396275,0.408623767228397,0.256546614714235,0.232425086104477,0.216538516507074,0.320436833694534,0.366922281347631,0.375871936811739,0.199556179070862,0.221100909323884,0.230102327348409,
800,Lithuania,LT,LTU,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,0,0,0,0,15556000,40941000,68663000,107591000,105157000,153447000,190002000,138124000,140690000,21959000,5096000,4751000,1797000,2736000,4261000,4891000,
801,Lithuania,LT,LTU,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,0,0,0,0,0.0852953755387163,0.194935792746509,0.285154822419349,0.370484769598424,0.321618414372312,0.569697937241041,0.679663605827875,0.442227465846185,0.422091948781337,0.0627669001000429,0.0139445283597119,0.012729825463938,0.00462033306507805,0.00647278284712545,0.00941357888318414,0.010098528270098,
802,Luxembourg,LU,LUX,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,11925000,17017000,16772000,20777000,17324000,18047000,18652000,19548000,20886000,21129000,24395000,24382000,27484000,40036000,38481000,38317000,39636000,42118000,52383000,53895000,50949000,53596000,55142000,56893000,68647000,
803,Luxembourg,LU,LUX,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,0.0790785713043203,0.1079412378388,0.102343827263401,0.11954515729436,0.0872853973681364,0.0781956125185772,0.0784620562005721,0.0778969264426353,0.0797546949342824,0.0756349447835192,0.0812324556876038,0.0721183851302787,0.0739238490752795,0.1050028194133,0.104068800454343,0.0953685866324189,0.0918252456874383,0.0954794716188982,0.112652824223916,0.108169892663033,0.0978550219145773,0.0976831330922664,0.0970567217350592,0.0947378236926986,0.108077769013623,
804,Luxembourg,LU,LUX,Expenditure on environment protection,GEN_G14,Domestic Currency,147748000,166370000,154572000,167239000,174719000,173913000,208462000,198734000,213645000,207130000,242259000,237366000,266418000,296338000,342169000,336803000,340514000,360779000,388514000,404373000,422451000,399718000,474872000,530445000,581076000,
